Mechanical Engineering (MEC ENG),MEC ENG 190L,Practical Control System Design: A Systematic Loopshaping Approach,1
Mechanical Engineering (MEC ENG),MEC ENG 190M,Model Predictive Control,1
Mechanical Engineering (MEC ENG),MEC ENG 190Y,Practical Control System Design: A Systematic Optimization Approach,1
Mechanical Engineering (MEC ENG),MEC ENG 191AC,Cases and Conflicts in Engineering Ethics,3
Mechanical Engineering (MEC ENG),MEC ENG 191K,Professional Communication,3
Mechanical Engineering (MEC ENG),MEC ENG H194,Honors Undergraduate Research,2 - 4
Mechanical Engineering (MEC ENG),MEC ENG 196,Undergraduate Research,2 - 4
Mechanical Engineering (MEC ENG),MEC ENG 197,Undergraduate Engineering Field Studies,1 - 4
Mechanical Engineering (MEC ENG),MEC ENG 198,Directed Group Studies for Advanced Undergraduates,1 - 4
Masters in Business Administration (MBA),MBA 287,Special Topics in Real Estate Economics and Finance,1 - 3
Masters in Business Administration (MBA),MBA 290A,Introduction to Management of Technology,3
Masters in Business Administration (MBA),MBA 290B,Biotechnology Industry Perspectives and Business Development,2
Masters in Business Administration (MBA),MBA 290D,Design as Strategic Management Issue,2
Masters in Business Administration (MBA),MBA 290E,Innovation Strategies for Emerging Technologies,3
Masters in Business Administration (MBA),MBA 290G,International Trade and Competition in High Technology,2
Masters in Business Administration (MBA),MBA 290H,Haas@Work,3
Masters in Business Administration (MBA),MBA 290K,Innovation in Services and Business Models,2
Linguistics (LINGUIS),LINGUIS S55,The American Languages,3
Linguistics (LINGUIS),LINGUIS S55X,The American Languages,3
Linguistics (LINGUIS),LINGUIS 65,Music and Language,3
Linguistics (LINGUIS),LINGUIS 97,Research Practicum,1 - 3
Linguistics (LINGUIS),LINGUIS 98,Directed Group Study,1 - 4
Legal Studies (LEGALST),LEGALST 180,Implicit Bias,4
Legal Studies (LEGALST),LEGALST 181,Psychology and the Law,4
Legal Studies (LEGALST),LEGALST 182,Law&#44; Politics and Society,4
Legal Studies (LEGALST),LEGALST 183,Psychology of Diversity and Discrimination in American Law,4
Legal Studies (LEGALST),LEGALST 184,Sociology of Law,4
Legal Studies (LEGALST),LEGALST 185AC,Prison,4
Legal Studies (LEGALST),LEGALST 189,Feminist Jurisprudence,4
Legal Studies (LEGALST),LEGALST 190,Seminar on Topics in Law and Society,1 - 4
Letters and Science (L&S),L & S C101,Edible Education: The Rise and Future of the Food Movement,2
Letters and Science (L&S),L & S C103,Edible Education: Telling Stories About Food and Agriculture,2
Letters and Science (L&S),L & S 105,Arts Entrepreneurship,3
Letters and Science (L&S),L & S 110,The World According to Berkeley,1
Letters and Science (L&S),L & S 120B,Arts and Literature,3 or 4
Letters and Science (L&S),L & S 120C,Arts and Literature,3 or 4
Letters and Science (L&S),L & S 121,Origins in Science and Religion,4
Letters and Science (L&S),L & S 122,Time,4
Letters and Science (L&S),L & S 124,Consciousness: Buddhist and Neuroscientific Perspectives,3
Letters and Science (L&S),L & S 140C,Historical Studies,3 or 4
Letters and Science (L&S),L & S C140U,The Archaeology of Health and Disease,4
Letters and Science (L&S),L & S C140V,The History and Practice of Human Rights,4
Letters and Science (L&S),L & S 140D,Historical Studies,3 or 4
Letters and Science (L&S),L & S 150A,International Studies,3 or 4
Letters and Science (L&S),L & S 150C,International Studies,3 or 4
Letters and Science (L&S),L & S C150T,Working People in the Global Economy,4
Letters and Science (L&S),L & S 160B,Philosophy and Values,3 or 4
Korean (KOREAN),KOREAN 100AX,Advanced Korean for Heritage Speakers,4
Korean (KOREAN),KOREAN 100B,Advanced Korean,4
Korean (KOREAN),KOREAN 100BX,Advanced Korean for Heritage Speakers,4
Korean (KOREAN),KOREAN 101,Fourth-Year Readings: Korean Literature,4
Korean (KOREAN),KOREAN 102,Fourth-Year Readings: Korean Social Sciences and History,4
Korean (KOREAN),KOREAN 111,Fifth-Year Korean A,4
Korean (KOREAN),KOREAN 112,Fifth-Year Korean B,4
Korean (KOREAN),KOREAN 130,Genre and Occasion in Traditional Poetry,4
Korean (KOREAN),KOREAN 140,Narrating Persons and Objects in Traditional Korean Prose,4
Korean (KOREAN),KOREAN 150,Modern Korean Poetry,4
Landscape Architecture (LD ARCH),LD ARCH 134A,Drawing Workshop 1,3
Landscape Architecture (LD ARCH),LD ARCH 134B,Drawing Workshop II,3
Landscape Architecture (LD ARCH),LD ARCH 135,The Art of Landscape Drawing,3
Landscape Architecture (LD ARCH),LD ARCH 136,Advanced Landscape Delineation,3
Landscape Architecture (LD ARCH),LD ARCH 138,Analysis of Metropolitan Form,3
Landscape Architecture (LD ARCH),LD ARCH 138AC,The Metropolitan Landscape,3
Landscape Architecture (LD ARCH),LD ARCH 140,Social and Psychological Factors in Open Space Design,3
Landscape Architecture (LD ARCH),LD ARCH 141AC,The American Landscape: Multicultural Difference and Diversity,3
Journalism (JOURN),JOURN 213,Documentary Photography,3
Journalism (JOURN),JOURN 214,Photography Tutorial,2 - 3
Journalism (JOURN),JOURN 215,Multimedia Skills,3
Journalism (JOURN),JOURN 216,Multimedia Reporting,2 or 3
Journalism (JOURN),JOURN 217,Introduction to Visual Journalism,3
Journalism (JOURN),JOURN 219,Mini-Special Topics,1
Jewish Studies (JEWISH),JEWISH 39F,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39G,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39H,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39I,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39J,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39K,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39L,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39M,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39N,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39O,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39P,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39Q,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39R,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39S,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39T,Freshman and Sophomore Seminar,1.5 - 4
Jewish Studies (JEWISH),JEWISH 39U,Freshman and Sophomore Seminar,1.5 - 4
Japanese (JAPAN),JAPAN 1A,Elementary Japanese,5
Japanese (JAPAN),JAPAN 1AL,Supplementary Work in Listening-Elementary,1
Japanese (JAPAN),JAPAN 1AS,Supplementary Work in Kanji,1
Japanese (JAPAN),JAPAN 1B,Elementary Japanese,5
Japanese (JAPAN),JAPAN 1BL,Supplementary Work in Listening-Elementary,1
International and Area Studies (IAS),IAS 98,Issues in Political Economy and Development,2
International and Area Studies (IAS),IAS 102,Scope and Methods of Research in International and Area Studies,4
International and Area Studies (IAS),IAS H102,Scope and Methods of Research in International and Area Studies,4
International and Area Studies (IAS),IAS 106,Intermediate Microeconomic Theory,4
International and Area Studies (IAS),IAS 107,Intermediate Macroeconomic Theory,4
International and Area Studies (IAS),IAS C118,Introductory Applied Econometrics,4
International and Area Studies (IAS),IAS 120,Selected Topics - International and Area Studies,3
Italian Studies (ITALIAN),ITALIAN 1G,Reading Italian for Graduate Students,0.0
Italian Studies (ITALIAN),ITALIAN 2,Elementary Italian,5
Italian Studies (ITALIAN),ITALIAN 3,Intermediate Italian,5
Italian Studies (ITALIAN),ITALIAN 4,Advanced Italian,5
Italian Studies (ITALIAN),ITALIAN R5A,Reading and Composition,4
Italian Studies (ITALIAN),ITALIAN R5B,Reading and Composition,4
Italian Studies (ITALIAN),ITALIAN 12,Advanced Conversational Italian,3
Italian Studies (ITALIAN),ITALIAN 24,Freshman Seminars,1
Italian Studies (ITALIAN),ITALIAN 30,Dante (in English),3
Italian Studies (ITALIAN),ITALIAN 39C,Freshman/Sophomore Seminar,1.5 - 4
Italian Studies (ITALIAN),ITALIAN 39F,Freshman/Sophomore Seminar,1.5 - 4
Interdisciplinary Studies Field Maj (ISF),ISF 61,Moral Reasoning and Human Action: The Quest for Judgment,3
Indigenous Languages of Americas (ILA),ILA 180,Advanced Studies in Indigenous Languages of the Americas,3
Political Science (POL SCI),POL SCI 220A,Theories of International Relations,4
Political Science (POL SCI),POL SCI 223,Selected Topics in International Relations,4
Political Science (POL SCI),POL SCI 224,Sociological Traditions in International Relations,4
Political Science (POL SCI),POL SCI 224A,International Security,4
Political Science (POL SCI),POL SCI 225,Constructivism,4
Political Science (POL SCI),POL SCI 225A,The Empirical Analysis of International Security,4
Political Science (POL SCI),POL SCI 226,Religion and International Relations,4
Public Health (PB HLTH),PB HLTH 250B,Epidemiologic Methods II,4
Public Health (PB HLTH),PB HLTH 250C,Epidemiologic Theory,4
Public Health (PB HLTH),PB HLTH W250,Epidemiologic Methods I,3
Public Health (PB HLTH),PB HLTH 251A,Practicum in Epidemiologic Methods I,4
Public Health (PB HLTH),PB HLTH 251C,Causal Inference and Meta-Analysis in Epidemiology,2
Public Health (PB HLTH),PB HLTH 251D,Applied Epidemiology Using R,2
Public Health (PB HLTH),PB HLTH 252,Epidemiological Analysis,3
Public Health (PB HLTH),PB HLTH 252A,Applied Sampling and Survey Design and Analysis,3
Public Health (PB HLTH),PB HLTH 252B,Modeling the Dynamics of Infectious Disease Processes,2 - 4
Public Health (PB HLTH),PB HLTH 252C,Intervention Trial Design,3
Public Health (PB HLTH),PB HLTH 252D,Introduction to Causal Inference,4
Public Health (PB HLTH),PB HLTH 253A,Topics in Disease Surveillance,2
Public Health (PB HLTH),PB HLTH 253B,Epidemiology and Control of Infectious Diseases,2
Public Health (PB HLTH),PB HLTH C253,Foundations of Public Health,2
Public Health (PB HLTH),PB HLTH 253D,Behavior and Policy Science in HIV Treatment and Prevention,3
Music (MUSIC),MUSIC 137AC,Music of the Civil Rights Era,4
Music (MUSIC),MUSIC 139,Topics in Musics of the World,4
Music (MUSIC),MUSIC 140,Javanese Gamelan,2
Music (MUSIC),MUSIC N140,Javanese Gamelan,2
Music (MUSIC),MUSIC 141,University Symphony Orchestra,2
Music (MUSIC),MUSIC 142,University Wind Ensemble,2
Music (MUSIC),MUSIC 143,Gospel Chorus,2
Materials Science and Engineering (MAT SCI),MAT SCI 375B,Supervised Teaching of Materials Science and Engineering,1
Materials Science and Engineering (MAT SCI),MAT SCI 601,Individual Study for Master's Students,1 - 8
Molecular and Cell Biology (MCELLBI),MCELLBI 218Q,Research Review in Biochemistry and Molecular Biology: Single Molecular Imaging of Macromolecular Enzymes,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218R,Research Review in Biochemistry and Molecular Biology: The Protein Folding Problem,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218S,Research Review in Biochemistry and Molecular Biology: Cryo-Electron Microscopy of Macromolecules,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218V,Research Review in Biochemistry and Molecular Biology: Biophysics of Macromolecule Transport Across Membranes,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218W,Research Review in Biochemistry and Molecular Biology: Enzyme Catalysis,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218X,Research Review in Biochemistry and Molecular Biology: Chemical Reactions of Metabolism,2
Molecular and Cell Biology (MCELLBI),MCELLBI 218Z,Molecular and Cellular Mechanisms of Nutrient Sensing,2
Molecular and Cell Biology (MCELLBI),MCELLBI 219A,Structural Membrane Biology,2
Molecular and Cell Biology (MCELLBI),MCELLBI 219B,Regulation of Translation,2
Mathematics (MATH),MATH 151,Mathematics of the Secondary School Curriculum I,4
Mathematics (MATH),MATH 152,Mathematics of the Secondary School Curriculum II,4
Mathematics (MATH),MATH 153,Mathematics of the Secondary School Curriculum III,4
Mechanical Engineering (MEC ENG),MEC ENG 199,Supervised Independent Study,1 - 4
Mechanical Engineering (MEC ENG),MEC ENG C200,Design&#44; Evaluate&#44; and Scale Development Technologies,3
Mechanical Engineering (MEC ENG),MEC ENG C201,Modeling and Simulation of Advanced Manufacturing Processes,3
Mechanical Engineering (MEC ENG),MEC ENG C202,Computational Design of Multifunctional/Multiphysical Composite Materials,3
Mechanical Engineering (MEC ENG),MEC ENG 203,Advanced Manufacturing Systems&#44; AMS,3
Mechanical Engineering (MEC ENG),MEC ENG C210,Advanced Orthopedic Biomechanics,4
Mechanical Engineering (MEC ENG),MEC ENG 211,The Cell as a Machine,3
Masters in Business Administration (MBA),MBA 290N,Managing the New Product Development Process,3
Masters in Business Administration (MBA),MBA 290P,Project Management Case Studies,2
Masters in Business Administration (MBA),MBA 290S,Strategy for the Information Technology Firm,3
Masters in Business Administration (MBA),MBA 290T,Special Topics in Innovation and Design,0.5 - 3
Masters in Business Administration (MBA),MBA 290V,Corporate Strategy in Telecommunications and Media,3
Masters in Business Administration (MBA),MBA 291C,Active Communicating,1
Masters in Business Administration (MBA),MBA 291D,Data Visualization for Discovery and Communication,1
Masters in Business Administration (MBA),MBA 291I,Improvisational Leadership,3
Masters in Business Administration (MBA),MBA 291L,Leader as Coach,1
Masters in Business Administration (MBA),MBA 291S,Storytelling for Leadership,1
Masters in Business Administration (MBA),MBA 291T,Topics in Managerial Communications,1 - 3
Masters in Business Administration (MBA),MBA 292A,Strategic Management of Nonprofit Organizations,2 or 3
Masters in Business Administration (MBA),MBA 292B,Nonprofit Boards,1
Linguistics (LINGUIS),LINGUIS 100,Introduction to Linguistic Science,4
Linguistics (LINGUIS),LINGUIS C104,The Mind&#44; Language&#44; and Politics,4
Linguistics (LINGUIS),LINGUIS C105,The Mind and Language,4
Linguistics (LINGUIS),LINGUIS 106,Metaphor,4
Legal Studies (LEGALST),LEGALST H195A,Honors Seminar,4
Legal Studies (LEGALST),LEGALST H195B,Honors Thesis,4
Legal Studies (LEGALST),LEGALST 198,Directed Group Study,1 - 4
Legal Studies (LEGALST),LEGALST 199,Supervised Independent Study and Research,1 - 4
Letters and Science (L&S),L & S C160T,Philosophy of Mind,4
Letters and Science (L&S),L & S C160V,Human Happiness,3
Letters and Science (L&S),L & S 160D,Philosophy and Values,3 or 4
Letters and Science (L&S),L & S 160E,Philosophy and Values,3 or 4
Letters and Science (L&S),L & S 170AC,Crossroads of Earth Resources and Society,4
Letters and Science (L&S),L & S 180A,Social and Behavioral Sciences,3 or 4
Letters and Science (L&S),L & S 180AC,Archaeology of Sex and Gender,4
Letters and Science (L&S),L & S C180T,Language and Power,4
Letters and Science (L&S),L & S C180U,Wealth and Poverty,4
Letters and Science (L&S),L & S C180W,Who Owns the Past? Cultural Heritage in a Digital Age,4
Letters and Science (L&S),L & S C180X,Arts and Cultural Policy,4
Korean (KOREAN),KOREAN 153,Readings in Modern Korean Literature,4
Korean (KOREAN),KOREAN 155,Modern Korean Fiction,4
Korean (KOREAN),KOREAN 157,Contemporary Korean Literature,4
Korean (KOREAN),KOREAN 170,Intercultural Encounters in Korean Literature,4
Korean (KOREAN),KOREAN 180,Critical Approaches to Modern Korean Literature,4
Korean (KOREAN),KOREAN 185,Picturing Korea,4
Korean (KOREAN),KOREAN 186,Introduction to Korean Cinema,4
Korean (KOREAN),KOREAN 187,History and Memory in Korean Cinema,4
Korean (KOREAN),KOREAN 188,Cold War Culture in Korea: Literature and Film,4
Korean (KOREAN),KOREAN 189,Korean Film Authors,4
Korean (KOREAN),KOREAN 198,Directed Group Study,1 - 4
Landscape Architecture (LD ARCH),LD ARCH 160,Professional Practice Seminar,3
Landscape Architecture (LD ARCH),LD ARCH 170,History and Literature of Landscape Architecture,3
Landscape Architecture (LD ARCH),LD ARCH C171,The American Designed Landscape Since 1850,3
Landscape Architecture (LD ARCH),LD ARCH C188,Geographic Information Systems,4
Landscape Architecture (LD ARCH),LD ARCH 197,Field Study in Landscape Architecture,2 - 3
Landscape Architecture (LD ARCH),LD ARCH 198,Directed Group Study,1 - 4
Landscape Architecture (LD ARCH),LD ARCH 199,Supervised Independent Study and Research,1 - 4
Landscape Architecture (LD ARCH),LD ARCH 200A,Fundamentals of Landscape Design,5
Journalism (JOURN),JOURN 220,Coding For Journalists,2
Journalism (JOURN),JOURN 221,Introduction to Data Visualization,3
Journalism (JOURN),JOURN 222,Building Interactive Digital News Packages,3
Journalism (JOURN),JOURN 223,Advanced Visual Journalism,3
Journalism (JOURN),JOURN 226,Science Reporting,3 - 4
Journalism (JOURN),JOURN 228,Political Reporting,3 - 4
Journalism (JOURN),JOURN 230,Business Reporting,3 - 4
Journalism (JOURN),JOURN 234,International Reporting,4
Journalism (JOURN),JOURN 237,Reporting on Japan,1 or 2
Journalism (JOURN),JOURN 242,Profiles,3
Journalism (JOURN),JOURN 243,Long-Form Writing,3 or 4
